czone,china_exposure,working_age_25_64_cz,pop2000_cz,gpt_exposure,china_above_average_mass,gpt_above_average_mass,china_exposure_z,gpt_exposure_z,china_pctile,gpt_pctile,adult25p_1990,hs_less_1990,ba_plus_1990,hs_less_share_1990,ba_share_1990,adult25p_2024,hs_less_2024,ba_plus_2024,hs_less_share_2024,ba_share_2024
25300,0.0698510102036527,53788.0,117387,0.33281238917243,2631.319252563528,0.0,2.4636075452596584,0.43691839807295335,0.9694868238557559,0.7087378640776699,72626,54315,6656,0.7478726626827857,0.09164761930988902,75449,41997,14554,0.5566276557674721,0.19289851422815413
25401,0.01355533748461,69312.0,138654,0.3171228630396318,0.0,0.0,-0.33516334328440966,-0.3366721800288922,0.43411927877947293,0.37309292649098474,89280,58820,9912,0.6588261648745519,0.11102150537634409,99053,41308,23401,0.41702926716000527,0.23624726156703987
25402,0.1279431135551649,17160.0,34177,0.3687759601674447,1836.3309771512397,387.98594388015596,5.3516889884983465,2.2101446536755045,0.9986130374479889,0.9778085991678225,18542,11161,3596,0.6019307518067091,0.19393808650631,23637,9912,7371,0.4193425561619495,0.3118416042645006
25500,0.015950458248139,66850.0,141040,0.3098972577150107,0.0,0.0,-0.21608857352426608,-0.6929391668644261,0.49514563106796117,0.20527045769764216,88428,59275,8604,0.6703193558601348,0.09729949789659384,93340,38943,19312,0.4172166273837583,0.20689950717805872
25601,0.0173745446925148,122541.0,265022,0.3104594684338829,0.0,0.0,-0.1452893186120672,-0.6652187047328,0.5395284327323162,0.22191400832177532,166441,104147,23014,0.6257292373874226,0.13827121923083854,171784,70994,38992,0.41327481022679646,0.22698272248870674
25602,0.0098893745396382,16086.0,37978,0.2975906511587841,0.0,0.0,-0.5174187436252909,-1.2997309080376422,0.361997226074896,0.08183079056865465,26192,18142,2275,0.6926542455711667,0.08685858277336592,23375,10372,4188,0.44372192513368985,0.1791657754010695
25701,0.0512973371874848,90943.0,184036,0.3310285060293159,2761.6222772221095,0.0,1.541201303267079,0.3489619371660193,0.9403606102635229,0.6865464632454924,110667,80067,13160,0.723494808750576,0.11891530447197449,126288,63342,30699,0.5015678449258837,0.2430872291904219
25702,0.028416648345269,33622.0,73576,0.3291012121414398,251.68855931072267,0.0,0.4036750468348138,0.25393444046059016,0.7656033287101248,0.6393897364771152,44936,34356,3463,0.7645540324016379,0.07706515933772476,47763,26934,6846,0.5639093021795113,0.1433327052320834
25800,0.0549884560638096,39755.0,105181,0.3055484851658022,1353.961367459581,0.0,1.7247073448196995,-0.9073605229908557,0.9486823855755895,0.13869625520110956,68066,51323,6135,0.7540181588458261,0.09013310610290012,53720,31576,7164,0.5877885331347729,0.13335815338793747
25900,0.0852835173355197,116176.0,198671,0.3246719405973666,7476.239099325568,0.0,3.230843277808385,0.03554398651394024,0.9833564493758669,0.536754507628294,113401,83903,11844,0.7398788370472924,0.10444352342571935,153432,76100,33312,0.4959851921372334,0.21711246676051932
26001,0.0208664562432506,9501.0,20860,0.2950104518801528,0.0,0.0,0.028313019214944227,-1.426950674567223,0.6282940360610264,0.0638002773925104,11750,7570,1218,0.6442553191489362,0.1036595744680851,13457,5377,3001,0.39956899754774466,0.22300661365831909
26002,0.0095028830569165,143045.0,286544,0.3252494267358213,0.0,0.0,-0.5366333840810542,0.06401762121212881,0.3522884882108183,0.550624133148405,183220,105418,29629,0.5753629516428338,0.16171269512062003,204752,65564,64704,0.3202117683832148,0.31601156521059626
26003,0.0014769576582693,2779.0,5168,0.3272769000159266,0.0,0.0,-0.9356467589005708,0.1639845809257141,0.09986130374479889,0.5963938973647711,2760,1359,571,0.4923913043478261,0.2068840579710145,4536,1132,2116,0.2495590828924162,0.46649029982363316
26004,0.0209869225462098,5631.0,14355,0.3162488907845305,0.3159199168390143,0.0,0.03430206891429525,-0.37976441215535645,0.6324549237170597,0.3536754507628294,10849,6917,1126,0.6375702829753894,0.10378836759148309,9011,3344,1981,0.37110198646099213,0.21984241482632338
26101,0.0208347188230657,26660.0,56535,0.3116289880840271,0.0,0.0,0.026735175601025812,-0.6075541599531304,0.6269070735090153,0.2524271844660194,37066,25902,3778,0.6988075325095775,0.10192629363837478,37866,20282,7107,0.5356256272117467,0.1876881635240057
26102,0.0251899287143706,22209.0,48599,0.3142714995190984,94.59057099153841,0.0,0.24325687378050545,-0.4772620191073868,0.7031900138696255,0.3092926490984743,32311,22969,3892,0.7108724582959364,0.12045433443718857,30967,16526,6290,0.5336648690541544,0.20311944973681662
26103,0.0193735698730517,8961.0,22192,0.3348042407820975,0.0,0.0,-0.045906662529858075,0.5351289893408833,0.5936199722607489,0.7378640776699029,15718,11670,1652,0.742460872884591,0.10510243033464818,13381,7266,2749,0.5430087437411255,0.20544055003362977
26104,0.0044546252785798,6004.0,14189,0.3194420550948386,0.0,0.0,-0.7876103459940723,-0.22232168228083407,0.1927877947295423,0.42857142857142855,10001,6791,960,0.679032096790321,0.09599040095990401,8979,4746,1533,0.5285666555295689,0.17073170731707318
26105,0.0015457789416624,5074.0,12442,0.3474597074480517,0.0,6.5639840076224125,-0.9322252702644169,1.1591216894007228,0.10540915395284327,0.8793342579750347,8032,6191,616,0.7707918326693227,0.07669322709163347,7454,3913,1394,0.5249530453447814,0.1870136839280923
26106,0.0143697891462091,12814.0,29873,0.3298681647959806,0.0,0.0,-0.29467242292564383,0.2917499450450581,0.4563106796116505,0.6546463245492372,20439,14256,2066,0.6974900924702774,0.10108126620676158,19088,9395,3481,0.4921940486169321,0.18236588432523052
26107,0.0357429059829221,15750.0,38491,0.3384054177816593,233.2903723532613,0.0,0.7679040471803632,0.7126892657544854,0.8446601941747572,0.7808599167822469,22367,14276,3736,0.6382617248625206,0.16703178790181963,22133,10513,6164,0.4749920932544165,0.27849817015316497
26201,0.0014338052564755,76827.0,114739,0.3462699535453209,0.0,7.982084631418206,-0.9377921047162963,1.1004594709486035,0.0970873786407767,0.8682385575589459,66751,33186,13094,0.4971610912196072,0.1961618552531048,105660,31703,36843,0.30004732159757713,0.3486939239068711
26202,0.0022096693562438,1054.0,2841,0.345681342775612,0.0,0.0,-0.8992195865986925,1.0714373231946186,0.12482662968099861,0.8571428571428571,2454,1683,219,0.6858190709046454,0.08924205378973105,1728,731,358,0.4230324074074074,0.20717592592592593
26203,0.0015227232352599,3434.0,10029,0.3266221100711619,0.0,0.0,-0.9333714976168491,0.13169939094493435,0.10263522884882108,0.5839112343966713,8340,5991,772,0.7183453237410072,0.09256594724220624,5707,2367,1291,0.4147538111091642,0.2262134221131943
26204,1.731054375397889e-07,1006.0,2753,0.3140317356863386,0.0,0.0,-1.0090659297797386,-0.4890838574741199,0.009708737864077669,0.30374479889042993,2235,1473,252,0.6590604026845638,0.11275167785234899,1661,631,435,0.3798916315472607,0.26189042745334135
26301,0.0226872456528428,9113.0,22745,0.3167250496472046,16.006317459940956,0.0,0.11883458415242505,-0.3562868382167559,0.6740638002773925,0.3647711511789182,15637,9024,2076,0.5770927927351793,0.13276203875423676,13476,5005,3421,0.3714010092015435,0.2538587117839121
26302,0.0018717986062295,2847.0,6516,0.3312209912212217,0.0,0.0,-0.9160170201057034,0.3584526464214866,0.11511789181692095,0.6893203883495146,4733,2877,549,0.6078597084301711,0.1159940840904289,4246,1378,1245,0.3245407442298634,0.2932171455487518
26303,0.0193583117158681,6494.0,16550,0.3551080103396393,0.0,58.06904707917192,-0.04666523035711213,1.5362302779789818,0.5908460471567267,0.9306518723994452,9109,5570,1089,0.6114831485344165,0.11955209133823691,8545,3442,1617,0.40280866003510823,0.18923346986541836
26304,0.0010905463963268,41254.0,74541,0.324911487632134,0.0,0.0,-0.9548574111353816,0.04735513540013412,0.08321775312066575,0.5423023578363384,45833,23334,7839,0.5091091571575066,0.17103397115615387,54166,18820,15559,0.3474504301591404,0.2872466122659971
26305,0.0004240935961743,4021.0,11487,0.3248823950244291,0.0,0.0,-0.9879904852344241,0.04592069008786478,0.04854368932038835,0.5395284327323162,9195,6023,1065,0.6550299075584557,0.11582381729200653,6516,2821,1566,0.4329343155310006,0.24033149171270718
26401,0.0001347201770123,1167.0,2713,0.3175103736022072,0.0,0.0,-1.0023768467850005,-0.3175655150100795,0.023578363384188627,0.3814147018030513,2046,1185,275,0.5791788856304986,0.13440860215053763,1812,678,454,0.3741721854304636,0.25055187637969095
26402,0.0002036377891414,1246.0,2837,0.3170888624786794,0.0,0.0,-0.9989505691118028,-0.3383486177606826,0.036061026352288486,0.37170596393897365,2013,1331,214,0.6612021857923497,0.10630899155489319,1860,675,302,0.3629032258064516,0.16236559139784945
26403,0.0026052010960899,1651.0,4009,0.314472469393533,0.0,0.0,-0.8795555046984508,-0.4673529625795455,0.14008321775312066,0.31900138696255204,2982,1749,395,0.5865191146881288,0.13246143527833668,2583,1035,711,0.40069686411149824,0.27526132404181186
26404,0.0166272264687512,3426.0,8671,0.3430354546617417,0.0,0.0,-0.18244266252158106,0.9409786912208365,0.5187239944521498,0.8377253814147018,7273,4474,877,0.6151519318025575,0.12058297813831981,5461,2255,1300,0.4129280351583959,0.23805163889397546
26405,0.0001260396436277,687.0,2017,0.3340436603339594,0.0,0.0,-1.0028084043623493,0.4976276739035654,0.022191400832177532,0.7309292649098474,1587,973,182,0.6131064902331443,0.1146817895400126,1160,418,281,0.3603448275862069,0.24224137931034484
26406,0.0370989663859502,5546.0,12597,0.3313642155995296,89.66854623780887,0.0,0.8353213493599421,0.36551449320230806,0.855755894590846,0.6976421636615812,7776,4697,924,0.6040380658436214,0.11882716049382716,7340,2894,1583,0.39427792915531334,0.2156675749318801
26407,8.98767460455474e-08,1792.0,4105,0.3150913085600947,0.0,0.0,-1.0090700675407351,-0.43684036809068044,0.008321775312066574,0.3356449375866852,3291,1998,385,0.6071103008204193,0.11698571862655728,2625,1053,687,0.40114285714285713,0.26171428571428573
26408,0.0008543036589152,5513.0,12276,0.3205573787798758,0.0,0.0,-0.9666023510954628,-0.16732933343768114,0.07350901525658807,0.44937586685159503,8762,5393,1155,0.6154987445788632,0.13181921935631136,8369,2916,2145,0.3484287250567571,0.25630302306129765
26409,0.0012659156977603,5572.0,12051,0.3211050409130765,0.0,0.0,-0.9461388281273067,-0.14032620646996538,0.09292649098474341,0.46879334257975036,8317,4729,1115,0.5685944451124203,0.1340627630155104,8163,2719,1792,0.33308832537057453,0.21952713463187554
26410,0.0062024795623649,19418.0,27124,0.3063623190559617,0.0,0.0,-0.7007147916716517,-0.8672334838286431,0.2510402219140083,0.15117891816920942,17230,9896,2417,0.5743470690655833,0.14027858386535114,25140,9615,7428,0.38245823389021477,0.2954653937947494
26411,0.0033051180258696,17874.0,22035,0.3060493087773254,0.0,0.0,-0.8447587426588005,-0.8826668245396717,0.1664355062413315,0.14424410540915394,15074,8861,2030,0.5878333554464641,0.13466896643226747,22458,9498,4718,0.4229227892065188,0.21008104016386142
26412,0.000923191937006,22709.0,24286,0.3004500042400909,0.0,0.0,-0.9631775317804031,-1.1587471342484896,0.07905686546463246,0.09847434119278779,17757,9923,2392,0.5588218730641438,0.1347074393197049,27652,11286,6761,0.40814407637783884,0.24450311008245335
26501,0.0193896410105136,19845.0,40630,0.3084127904879883,0.0,0.0,-0.04510767693288984,-0.7661325731282954,0.59500693481276,0.18446601941747573,21286,11225,4618,0.5273419148736258,0.2169501080522409,27085,8310,10295,0.3068118884991693,0.3800996861731586
26502,0.0074596860896836,6084.0,14160,0.3162981794079527,0.0,0.0,-0.6382120652701437,-0.3773341784845445,0.2884882108183079,0.3550624133148405,8837,5385,1452,0.6093696955980537,0.16430915469050583,9346,3197,2939,0.3420714744275626,0.3144660817462016
26503,0.0141580657750342,155109.0,200630,0.3461245872556474,0.0,0.0,-0.305198368865149,1.0932920147033829,0.44937586685159503,0.8654646324549237,102901,53206,21475,0.5170600868796221,0.20869573667894384,198523,62275,74219,0.31369161255874634,0.3738559260136105
26504,0.0185873930738641,20407.0,40078,0.3119993200472207,0.0,0.0,-0.08499188227305737,-0.5892945060240274,0.5742024965325936,0.2593619972260749,23359,15451,2775,0.6614581103643136,0.11879789374545144,28820,12782,6340,0.4435114503816794,0.21998612074947954
26601,0.0123163158321433,7258.0,17801,0.3076475280092123,0.0,0.0,-0.3967619984511426,-0.8038647416045909,0.4133148404993065,0.17475728155339806,12813,8717,1240,0.6803246702567705,0.0967767111527355,11228,4938,2659,0.4397933737085857,0.2368186676166726
26602,0.0382458540949777,8797.0,20859,0.3109983586892765,152.320365055508,0.0,0.8923395139438318,-0.6386480855391505,0.8640776699029126,0.23439667128987518,14190,9441,1511,0.6653276955602537,0.10648343904157857,13392,5832,2821,0.43548387096774194,0.21064814814814814
26603,5.527343871492008e-08,3197.0,8225,0.3526446670809378,0.0,20.71211745843152,-1.0090717878635331,1.4147722352418861,0.006934812760055479,0.9167822468793343,4109,2770,419,0.6741299586274032,0.1019712825504989,4058,1931,717,0.4758501724987679,0.1766880236569739
26604,4.6967177480539135e-08,3382.0,7756,0.3302079296858033,0.0,0.0,-1.009072200813961,0.3085024533943847,0.005547850208044383,0.6643550624133149,5582,3575,757,0.6404514510927983,0.135614475098531,5023,1906,1564,0.37945450925741586,0.3113677085407127
26605,0.0068628737605389,24921.0,52825,0.3257615120100862,0.0,0.0,-0.6678829243621136,0.0892665892181091,0.26629680998613037,0.5617198335644937,34761,20128,6045,0.5790397284312879,0.17390178648485372,35325,13137,11252,0.3718895966029724,0.31852795470629863
26701,0.0125666524417606,53778.0,101639,0.3128719256686521,0.0,0.0,-0.3843163737433536,-0.546269657381411,0.4147018030513176,0.2857142857142857,55571,33172,8390,0.5969300534451423,0.15097802810818592,78651,28163,22688,0.35807554894406934,0.2884642280454158
26702,0.0012009261552221,11447.0,31090,0.3114396082388352,0.0,0.0,-0.9493698196215105,-0.6168917564288193,0.08876560332871013,0.24271844660194175,23403,14176,3014,0.6057343075674059,0.12878690766141093,17552,7046,3993,0.40143573381950776,0.2274954421148587
26703,0.0085416547818557,13054.0,28038,0.3174657199134423,0.0,0.0,-0.584421385956651,-0.3197672177647468,0.3217753120665742,0.37725381414701803,18468,11643,2151,0.6304418453541261,0.11647173489278752,18662,7375,3712,0.39518808273496947,0.1989068695745365
26704,0.004534678233242,52560.0,108213,0.3346172652486794,0.0,0.0,-0.7836304685322879,0.5259099402909942,0.1941747572815534,0.7337031900138696,67098,31552,13992,0.4702375629675996,0.20853080568720378,70971,20584,24388,0.29003395753194966,0.3436333150159924
26801,0.0060227992511416,141916.0,206945,0.3512840040056218,0.0,726.3186129574069,-0.7096476989451126,1.3476831385970165,0.24271844660194175,0.9084604715672677,110624,48932,24839,0.44232716227943303,0.22453536303153024,182324,44620,72707,0.24472916346723417,0.39877909655338845
26802,0.0126013863864278,6954.0,16013,0.3094905312448349,0.0,0.0,-0.382589556237077,-0.7129932948558949,0.4160887656033287,0.19972260748959778,11110,6689,1385,0.602070207020702,0.12466246624662466,10088,3816,2378,0.3782712133227597,0.23572561459159397
26803,0.0035953255776699,17478.0,38384,0.3297823062063382,0.0,0.0,-0.8303309117370895,0.287516586087351,0.17337031900138697,0.651872399445215,26370,15340,4144,0.5817216533940084,0.1571482745544179,25499,10249,6942,0.40193733087572064,0.2722459704302129
26804,0.0244537750078421,995.0,2754,0.3499770174576416,3.505341377668093,3.7919059758179054,0.20665858009622276,1.2832406263971254,0.6920943134535368,0.8987517337031901,2285,1370,277,0.5995623632385121,0.1212253829321663,1661,570,432,0.3431667670078266,0.2600842865743528
26901,0.0082486719457102,59383.0,117558,0.3103697199961208,0.0,0.0,-0.5989871916934342,-0.6696438572367361,0.3120665742024965,0.217753120665742,69831,42802,8976,0.6129369477739113,0.1285389010611333,90398,30282,25484,0.33498528728511695,0.28190889178964135
26902,0.0195386305015419,35258.0,69851,0.3134678946787642,0.0,0.0,-0.03770058096886999,-0.5168847029117132,0.6005547850208044,0.2912621359223301,41236,29319,3754,0.7110049471335727,0.09103695799786594,51215,23858,9282,0.4658400859123304,0.18123596602557845
27001,0.000299692185937,5714.0,14875,0.3124508990877064,0.0,0.0,-0.9941751709953284,-0.5670288691889072,0.04299583911234397,0.27461858529819694,10616,6831,1295,0.6434626978146194,0.12198568198944988,8813,3488,2482,0.39577896289572223,0.2816294110972427
27002,0.0012649831925792,3849.0,9975,0.3458681118946828,0.0,0.0,-0.9461851881444843,1.080646194741829,0.09153952843273232,0.8613037447988904,7430,4853,869,0.6531628532974428,0.11695827725437416,6115,2268,1547,0.3708912510220769,0.2529844644317253
27003,0.0153083951867034,2170.0,6264,0.3420828405358026,0.0,0.0,-0.2480090981074564,0.8940089289631573,0.47711511789181693,0.8252427184466019,4543,2891,474,0.6363636363636364,0.10433634162447722,3548,1384,862,0.3900789177001127,0.24295377677564825
27004,0.0014089732272264,4324.0,11222,0.3188192306291507,0.0,0.0,-0.9390266429535904,-0.2530307766403043,0.0957004160887656,0.4160887656033287,8004,5256,847,0.656671664167916,0.10582208895552224,6772,3274,1325,0.48346131128174835,0.19565859421145895
27005,0.020347277755587,22318.0,47901,0.3239248305915393,0.0,0.0,0.0025017700185259615,-0.0012931528885943425,0.6144244105409153,0.5228848821081831,30169,19042,4082,0.6311776989625112,0.13530445158937981,32853,13372,8583,0.4070252336164125,0.2612546799379052
27006,0.0208959715444467,13407.0,27613,0.3305974953883928,0.0,0.0,0.02978038893919503,0.3277104495138372,0.6310679611650486,0.680998613037448,16889,9960,2460,0.5897329622831429,0.14565693646752323,19131,8205,4283,0.4288850556688098,0.22387747634728974
27007,0.0060768127977918,9665.0,19318,0.3407171671716574,0.0,0.0,-0.706962385231818,0.826672794122291,0.24687933425797504,0.8044382801664355,13744,8285,2018,0.6028084982537835,0.1468277066356228,13771,6249,3664,0.4537796819403093,0.2660663713601046
27008,0.0055690607448042,8536.0,20883,0.3367578038122947,0.0,0.0,-0.732205562830786,0.6314517170700178,0.2288488210818308,0.7628294036061026,13801,9351,1480,0.6775595971306427,0.10723860589812333,12601,4961,3375,0.39369891278469965,0.2678358860407904
27009,0.0005012056659186,4817.0,11291,0.3176275242461281,0.0,0.0,-0.9841568155129018,-0.3117892644344587,0.052704576976421634,0.3828016643550624,6329,4181,760,0.6606098909780376,0.12008216147890662,6775,3266,1687,0.48206642066420663,0.24900369003690037
27010,0.0001915754773391,1968.0,5412,0.2813222153062797,0.0,0.0,-0.9995502536966074,-2.101865312189152,0.03467406380027739,0.023578363384188627,4038,2589,536,0.6411589895988113,0.13273897969291729,3064,1140,795,0.3720626631853786,0.25946475195822455
27011,0.0004552714765178,11320.0,20809,0.3702609882606476,0.0,272.75462551641897,-0.9864404594570009,2.283365714107459,0.049930651872399444,0.9805825242718447,11852,5811,2733,0.4902969962875464,0.2305939925750928,15596,5069,5689,0.3250192357014619,0.3647730187227494
27012,0.0002724394947719,1027.0,2693,0.3283121030025447,0.0,0.0,-0.9955300537950779,0.21502648430076857,0.038834951456310676,0.6158113730929264,2153,1322,265,0.6140269391546679,0.12308406874129123,1761,759,479,0.43100511073253833,0.2720045428733674
27101,0.0161037591993972,38326.0,85394,0.3179650725952977,0.0,0.0,-0.2084671309009785,-0.29514604523451304,0.49653259361997226,0.3925104022191401,54241,33517,7025,0.617927398093693,0.1295145738463524,56263,21250,13965,0.37769048930913746,0.24820930273892255
27102,0.007830695203792,23467.0,51470,0.3322435002141936,0.0,0.0,-0.6197671394383956,0.40886865747830975,0.29958391123439665,0.7045769764216366,32746,21293,4243,0.6502473584559946,0.12957307762780187,33218,12534,9234,0.3773255463905112,0.27798181708712144
27201,0.0407888452802112,27738.0,58454,0.2802609586536826,550.8219371383485,0.0,1.018765744510008,-2.1541918222728955,0.8876560332871013,0.019417475728155338,34985,22527,4548,0.6439045305130771,0.12999857081606403,38913,15616,10284,0.40130547631896796,0.2642818595328039
27202,0.0046689305669003,26236.0,60435,0.3113115518029556,0.0,0.0,-0.776956038598087,-0.6232057299308407,0.19833564493758668,0.24133148404993066,40815,26865,4320,0.6582138919514884,0.10584343991179714,38486,17251,8213,0.4482409187756587,0.2134022761523671
27301,0.0222105975142679,26974.0,61106,0.3118949062516375,34.520749706640274,0.0,0.09513775507321784,-0.5944427512803419,0.6643550624133149,0.2565880721220527,41379,24090,5866,0.5821793663452476,0.1417627298871408,41395,14606,10888,0.3528445464428071,0.263026935620244
27302,0.0290333527574016,20053.0,49010,0.306801974705336,162.480112457523,0.0,0.43433485196988175,-0.8455557438455197,0.7739251040221914,0.15950069348127602,34410,21686,4215,0.6302237721592561,0.12249346120313863,30452,12414,6610,0.4076579535005911,0.21706291869171154
27401,0.0072209028349762,22863.0,52812,0.3050859546942887,0.0,0.0,-0.650083308469993,-0.9301661330404717,0.27600554785020803,0.1317614424410541,35838,22573,4590,0.6298621574864669,0.12807634354595682,33005,15229,7413,0.4614149371307378,0.22460233297985155
27402,0.0166061328256025,42843.0,101165,0.3067580229705808,0.0,0.0,-0.18349134480081336,-0.8477228359303959,0.5145631067961165,0.15672676837725383,69323,42225,8779,0.60910520317932,0.12663906639931913,62227,24721,13669,0.39727128095521236,0.2196634901248654
27501,0.0074709169487778,421425.0,595842,0.3671725527924153,0.0,8852.662625049024,-0.6376537168222434,2.1310867632278896,0.289875173370319,0.9736477115117892,327611,160249,76011,0.48914413740686363,0.2320160189981411,540574,158235,224848,0.292716630840551,0.41594305312501156
27502,0.0299342033695967,15369.0,35600,0.3018111818098889,138.37301669118426,0.0,0.47912114453133275,-1.0916326698467835,0.7836338418862691,0.10818307905686546,23009,15376,2596,0.6682602459906993,0.11282541614150984,22521,10671,4842,0.4738244305315039,0.21499933395497536
27503,0.0177840040402266,14269.0,34687,0.3248980202705212,0.0,0.0,-0.12493281788887077,0.04669111126279821,0.5533980582524272,0.5409153952843273,24287,16000,2926,0.658788652365463,0.12047597480133404,21479,9184,4858,0.427580427394199,0.2261744029051632
27504,0.0055766087660538,21400.0,48729,0.3066736427159793,0.0,0.0,-0.7318303087283096,-0.8518833038365042,0.2302357836338419,0.1553398058252427,31405,21336,3553,0.6793822639707053,0.11313485113835377,30808,13975,6553,0.45361594391067256,0.21270449233965205
27601,0.0103712226141134,98091.0,158442,0.3313590283915717,0.0,0.0,-0.49346339682141427,0.36525873180015256,0.37170596393897365,0.6962552011095701,88634,44507,17039,0.5021436469075072,0.19223999819482365,140406,47272,45253,0.3366807686281213,0.32230104126604275
27602,0.0008140126558742,3419.0,8491,0.3197648543803671,0.0,0.0,-0.9686054408701276,-0.20640568304737975,0.06934812760055478,0.435506241331484,3956,2626,391,0.6638018200202225,0.09883720930232558,4216,2192,740,0.5199240986717267,0.17552182163187854
27603,0.0048979509092516,2115.0,5126,0.3313101846661077,0.0,0.0,-0.7655701640521666,0.36285043434753617,0.20665742024965325,0.6934812760055479,3155,1938,371,0.6142630744849445,0.11759112519809825,2964,1544,484,0.5209176788124157,0.1632928475033738
27604,8.536778477719054e-05,387.0,1193,0.3142937920731614,0.0,0.0,-1.0048304285968208,-0.47616285845466894,0.016643550624133148,0.3120665742024965,869,540,125,0.6214039125431531,0.14384349827387802,632,257,173,0.40664556962025317,0.2737341772151899
27605,1.4162965911168612e-08,4906.0,11133,0.3426331862200554,0.0,0.0,-1.0090738316937058,0.9211443715784039,0.0013869625520110957,0.8321775312066574,4910,3126,585,0.6366598778004073,0.11914460285132383,5951,2730,1018,0.4587464291715678,0.17106368677533187
27701,0.0064165604610706,28600.0,65903,0.3417185143842833,0.0,0.0,-0.6900716399309995,0.8760453986572749,0.2579750346740638,0.8169209431345353,41874,24571,6195,0.5867841620098391,0.14794383149448345,41458,14888,10812,0.35911042500844226,0.26079405663563127
27702,0.0049289408618724,58058.0,95526,0.3383308496020856,0.0,0.0,-0.764029481206696,0.7090125937724157,0.20804438280166435,0.7794729542302358,54817,25713,10765,0.46906981410876186,0.19638068482405094,78593,23978,24883,0.30509078416652885,0.3166058045881949
27703,0.0017193845373011,10160.0,21345,0.3081564935088964,0.0,0.0,-0.9235943708774096,-0.7787695977613718,0.11095700416088766,0.18030513176144244,13206,7664,1749,0.580342268665758,0.13243980009086778,15511,5942,3421,0.38308297337373476,0.22055315582489846
27704,0.002238154378338,3421.0,22238,0.3409422726788691,0.0,0.0,-0.8978034377768345,0.8377718864711537,0.1262135922330097,0.8058252427184466,10535,6520,1335,0.6188894162316089,0.1267204556241101,5323,2189,1187,0.4112342663911328,0.22299455194439227
27801,0.0081780226547989,26076.0,56990,0.3287596840727412,0.0,0.0,-0.6024995607468365,0.23709499649865692,0.3079056865464632,0.6338418862690708,34365,20948,3955,0.6095736941655754,0.11508802560744943,36468,13973,8524,0.38315783700778766,0.23373916858615773
27802,0.0212665681779958,29313.0,61167,0.318926343272297,9.84182006966504,0.0,0.04820480806899454,-0.2477494615239496,0.6435506241331485,0.4188626907073509,37116,23903,4009,0.6440079749973058,0.10801271688759564,40880,17816,8737,0.43581213307240707,0.21372309197651662
27901,0.0086168158420931,19048.0,42251,0.3155839670402814,0.0,0.0,-0.5806847117651125,-0.41254926106370005,0.3259361997226075,0.34396671289875175,26977,15560,3868,0.5767876339103681,0.14338139896949254,26898,9031,7444,0.3357498698788014,0.2767492006840657
27902,0.0028358090263802,11903.0,26871,0.3051875588384738,0.0,0.0,-0.8680907023292703,-0.925156420957873,0.14840499306518723,0.13314840499306518,18057,10934,2273,0.6055269424599878,0.12587916043639585,17318,6461,4122,0.3730800323362975,0.23801824691072873
27903,0.0073757132522809,41650.0,77708,0.3240889159054823,0.0,0.0,-0.6423868218970705,0.0067972669110074,0.2829403606102635,0.5298196948682385,45990,27275,6221,0.5930637095020657,0.13526853663839966,56580,25099,12828,0.44360197949805585,0.22672322375397666
28001,0.0164587353216028,92710.0,187773,0.3115588444192129,0.0,0.0,-0.19081929423837066,-0.6110126760201254,0.507628294036061,0.24826629680998613,108776,66936,16694,0.6153563286018975,0.15347135397514158,125700,55430,30344,0.44097056483691327,0.24140015910898965
28002,0.0024125154894965,10094.0,25165,0.323460274760264,0.0,0.0,-0.8891349775127556,-0.024198625688412495,0.13314840499306518,0.5131761442441054,16037,10677,1867,0.6657729001683607,0.1164182827212072,14509,6153,3513,0.4240816045213316,0.2421255772279275
28101,0.0152373295807073,184106.0,311956,0.354627948138022,0.0,1557.8849891526006,-0.2515421644983896,1.512560245313201,0.47572815533980584,0.926490984743412,168577,77523,40638,0.45986700439561745,0.24106491395623364,246056,71891,96294,0.2921733263972429,0.39134993659979844
28102,0.0164886790585017,18526.0,40078,0.3287776537273111,0.0,0.0,-0.18933062459327876,0.2379810114967749,0.5090152565880721,0.6352288488210819,27309,18120,3554,0.6635175216961441,0.13014024680508257,26889,11888,6766,0.44211387556249765,0.25162705939231655
28201,0.0195076480369989,20108.0,48197,0.3038631320995187,0.0,0.0,-0.03924089154036025,-0.9904588423292885,0.5991678224687933,0.12343966712898752,33653,21976,3985,0.6530175615844056,0.11841440584791846,29926,13672,5982,0.4568602552963978,0.19989306957160996
28202,0.0096685666557523,521473.0,803201,0.3494375932373041,0.0,1706.0179842290488,-0.5283963312005404,1.2566436794325722,0.3564493758668516,0.8932038834951457,450665,223206,95794,0.4952814174608634,0.21256143698756283,674005,205797,260316,0.3053345301592718,0.38622265413461326
28301,0.0019173700698846,20420.0,39751,0.3206894582014294,0.0,0.0,-0.9137514092751379,-0.1608170018853955,0.11927877947295423,0.4549237170596394,23311,13840,3186,0.5937111235039252,0.13667367337308567,28262,12420,6550,0.43945934470313497,0.23175996037081595
28302,0.0055783857742923,7047.0,16920,0.305047852307414,0.0,0.0,-0.7317419637688055,-0.9320448161338908,0.231622746185853,0.130374479889043,11357,6783,1481,0.5972527956326494,0.13040415602711983,11090,4058,2689,0.3659152389540126,0.24247069431920648
