"sic","year","emp","pay","prode","prodh","prodw","vship","matcost","vadd","invest","invent","energy","cap","equip","plant","piship","pimat","piinv","pien","dtfp5","tfp5","dtfp4","tfp4","pctnmfg"
2385,1970,17.6,86.4,14.7,25.2,60.8,345.7,180.2,170.4,2.2,53.8,1.8,110.3,52,58.3,0.537999987602234,0.479999989271164,0.384999990463257,0.245000004768372,-0.0209999997168779,0.984000027179718,-0.0230000000447035,0.984000027179718,0
2385,1971,15.5,84.8,13.1,23.3,59.8,326.9,166.4,162.7,2.5,57.7,1.9,109.6,51.4,58.2,0.542999982833862,0.488000005483627,0.40599998831749,0.257999986410141,0.0149999996647239,0.998000025749207,0.0140000004321337,0.998000025749207,0
2385,1972,15.4,86.4,13.2,23.5,62.6,332.1,164.6,168.8,2.4,47.1,2,111.8,52.3,59.5,0.555000007152557,0.50900000333786,0.421999990940094,0.272000014781952,0.0209999997168779,1.01999998092651,0.0209999997168779,1.01900005340576,0
2385,1973,15,86.9,12.9,23.3,65.9,336.1,168.7,173.5,7.1,59.9,2.2,113,51.1,61.9,0.572000026702881,0.542999982833862,0.437000006437302,0.289000004529953,0.00400000018998981,1.02400004863739,0.00400000018998981,1.02300000190735,0
2385,1974,13.3,74.9,11.1,18.6,52.3,343.5,171.4,177.2,2.1,58.3,1.7,120.3,55.3,65,0.61599999666214,0.601000010967255,0.481000006198883,0.374000012874603,0.00899999961256981,1.03299999237061,0.00999999977648258,1.03299999237061,0
2385,1975,10.9,70.9,9,15.6,48.2,315.6,170.1,142.9,3,51.1,2.3,119.1,52.3,66.8,0.644999980926514,0.606000006198883,0.544000029563904,0.42399999499321,-0.0820000022649765,0.950999975204468,-0.0829999968409538,0.950999975204468,0
2385,1976,11,71.7,9,16,48.3,338.7,186.6,160.3,11.6,61.3,2.4,123.6,51.8,71.8,0.671999990940094,0.646000027656555,0.572000026702881,0.46900001168251,-0.0020000000949949,0.949000000953674,-0.0020000000949949,0.949000000953674,0
2385,1977,12,89.4,10.1,17.9,61.6,348.8,157.4,194.4,5.6,59.6,3.2,133.9,57,76.9,0.717999994754791,0.686999976634979,0.616999983787537,0.619000017642975,0.0439999997615814,0.991999983787537,0.0439999997615814,0.991999983787537,0
2385,1978,12,91.5,10.4,18.6,67.3,373.7,184.1,191.9,1.6,59.5,3.1,138,57.2,80.8,0.763999998569489,0.72299998998642,0.662999987602234,0.77700001001358,-0.046000000089407,0.948000013828278,-0.046000000089407,0.947000026702881,0
2385,1979,10.7,91,9,16,63,357.4,156.4,198,2.4,50.7,2.8,127.6,51.3,76.3,0.805999994277954,0.772000014781952,0.72299998998642,0.852999985218048,0.0529999993741512,0.999000012874603,0.0529999993741512,0.999000012874603,0
2385,1980,11.3,102.3,9.8,16.4,79.5,376.5,163.3,216.7,3.6,49.8,3.8,124.3,48.5,75.8,0.866999983787537,0.841000020503998,0.792999982833862,1.03199994564056,0.00899999961256981,1.00800001621246,0.00899999961256981,1.00800001621246,0
2385,1981,7,68.3,5.7,13.2,45.2,377.5,190.6,188.1,4.1,55.1,4.2,122.2,47.2,75,0.880999982357025,0.913999974727631,0.864000022411346,1.0809999704361,0.00300000002607703,1.0110000371933,0.00300000002607703,1.0110000371933,0
2385,1982,9.3,101.1,8,13.9,74.5,449.2,205.8,246,4.6,51.8,4.2,120.6,44.5,76.1,0.904999971389771,0.933000028133392,0.904999971389771,1.09899997711182,0.116999998688698,1.13699996471405,0.116999998688698,1.13699996471405,0
2385,1983,9,95.1,7.7,13.6,71.4,449.5,213.7,247.2,3.7,63.5,5.3,116.9,41.4,75.5,0.924000024795532,0.944000005722046,0.920000016689301,1.10899996757507,-0.0189999993890524,1.11500000953674,-0.0189999993890524,1.11500000953674,0
2385,1984,9.1,107.6,7.9,14.4,81.8,439.3,208.3,241.7,4,76.5,3.8,114.4,40.3,74.1,0.959999978542328,0.970000028610229,0.930000007152557,1.13300001621246,-0.0350000001490116,1.07700002193451,-0.0350000001490116,1.07700002193451,0
2385,1985,8.3,95.6,7.3,12.6,75.5,386.1,193.7,182.9,5,77.4,3.8,110.3,37.4,72.9,0.976000010967255,0.973999977111816,0.935000002384186,1.12899994850159,-0.063000001013279,1.01199996471405,-0.063000001013279,1.0110000371933,0
2385,1986,8.1,93.4,7.1,12.5,71.6,360.5,188.3,159.2,2.7,66.4,3.7,108.4,36.5,71.9,0.986000001430511,0.975000023841858,0.967999994754791,1.02400004863739,-0.0579999983310699,0.953999996185303,-0.0579999983310699,0.953999996185303,0
2385,1987,6.4,85.5,5.3,9.5,60.9,333,162.5,172.5,3.2,53.8,3.3,105.2,35,70.2,1,1,1,1,0.0469999983906746,1,0.0469999983906746,1,0
2385,1988,6,96.5,4.8,9.1,69.6,317.8,161.7,157.5,3,58.1,3.2,101.8,32.6,69.2,1.067999958992,1.04200005531311,1.02999997138977,0.982999980449677,-0.0810000002384186,0.922999978065491,-0.0810000002384186,0.922999978065491,0
2385,1989,4.7,65.3,3.8,7.1,48.6,208.8,108.5,99.1,2.7,31.7,2.2,98.3,30.8,67.5,1.10399997234344,1.06400001049042,1.05200004577637,1.03299999237061,-0.150999993085861,0.792999982833862,-0.150999993085861,0.792999982833862,0
2385,1990,4.5,63.9,3.7,6.7,49.7,219.3,108.5,113,0.7,35.3,2.4,94.4,27.8,66.6,1.13300001621246,1.0900000333786,1.07200002670288,1.08500003814697,0.0649999976158142,0.846000015735626,0.0649999976158142,0.846000015735626,0
2385,1991,4.5,64.5,3.7,6.9,50.5,231.8,124.8,100.5,1.2,36.2,2.6,89.1,24.8,64.3,1.14400005340576,1.10099995136261,1.08500003814697,1.11000001430511,-0.0160000007599592,0.833000004291534,-0.0160000007599592,0.833000004291534,0
2385,1992,4.1,64.5,3.2,5.6,40.5,268.4,110.5,146,2.5,28.5,3.1,84.4,21.9,62.5,1.14499998092651,1.1139999628067,1.08299994468689,1.11300003528595,0.252999991178513,1.07200002670288,0.252999991178513,1.07200002670288,0
2385,1993,3.4,56.9,2.7,4.8,36.3,196.6,66.7,131.8,1,25.3,2.5,81.4,21,60.4,1.17799997329712,1.12399995326996,1.0809999704361,1.13300001621246,-0.0839999988675117,0.986000001430511,-0.0839999988675117,0.986000001430511,0
2385,1994,3.2,51.8,2.7,4.5,35.9,189.2,65.5,118.7,0.3,22.7,2.4,77.2,19.2,58,1.16499996185303,1.12699997425079,1.08599996566772,1.10599994659424,0.0439999997615814,1.02999997138977,0.0439999997615814,1.02999997138977,0
2385,1995,2.7,47.2,2.3,3.8,32.1,183,75.7,111.5,1.1,18.1,2.6,72.7,17.2,55.5,1.20000004768372,1.15100002288818,1.0809999704361,1.09300005435944,-0.0390000008046627,0.99099999666214,-0.0390000008046627,0.99099999666214,0
2385,1996,2.7,46.2,2.2,4.1,30.6,180.1,73.2,109.9,0.8,20,2.3,69,16.1,52.9,1.23599994182587,1.16400003433228,1.04700005054474,1.20000004768372,-0.0419999994337559,0.949999988079071,-0.0419999994337559,0.949999988079071,0
2385,1997,2.4,43.7,1.9,3.5,28.8,160,79.3,82.3,1.7,24,1.2,29.8,13.4,16.4,1.16499996185303,1.1690000295639,1.11099994182587,1.20799994468689,0.172999992966652,1.12999999523163,0.172999992966652,1.12999999523163,0
2385,1998,2.3,42.2,1.8,3.3,27.7,161.2,81.8,78.4,2.3,26.9,1.2,29.8,13.5,16.3,1.18400001525879,1.16100001335144,1.09700000286102,1.16999995708466,-0.017000000923872,1.11099994182587,-0.017000000923872,1.11000001430511,0
2385,1999,2,37,1.5,2.9,24.3,136.2,65.9,73,1.5,23,1.2,30.4,14.1,16.3,1.18799996376038,1.14300000667572,1.08899998664856,1.13100004196167,-0.0549999997019768,1.05200004577637,-0.0549999997019768,1.05099999904633,0
2385,2000,1.7,34.7,1.4,2.5,21.4,129.3,64,63.6,1.3,24.4,1.1,30.2,14,16.1,1.19700002670288,1.14800000190735,1.09099996089935,1.21000003814697,0.034000001847744,1.08800005912781,0.034000001847744,1.08800005912781,0
2385,2001,1.5,29.5,1.2,2.1,18.4,107.2,50.2,56.3,1.5,19.1,1,29.8,13.7,16,1.19900000095367,1.14499998092651,1.09700000286102,1.36099994182587,-0.0410000011324883,1.04499995708466,-0.0410000011324883,1.0440000295639,0
2385,2002,1,22.1,0.7,1.4,12.9,78.1,36.8,40.6,0.7,11.3,0.5,29.5,13.4,16.1,1.19200003147125,1.13300001621246,1.08399999141693,1.19000005722046,-0.0989999994635582,0.945999979972839,-0.0989999994635582,0.945999979972839,0
2385,2003,0.9,19.9,0.7,1.3,12.8,78.9,35.5,43.2,0.6,11.2,0.5,28.6,12.7,15.9,1.19200003147125,1.13900005817413,1.0900000333786,1.31200003623962,0.0920000001788139,1.03699994087219,0.0920000001788139,1.03699994087219,0
2385,2004,0.8,17.5,0.6,1.1,11,68.4,31.2,36.9,0.4,10.1,0.6,27.6,12,15.6,1.19500005245209,1.15799999237061,1.11300003528595,1.15699994564056,-0.0419999994337559,0.995000004768372,-0.0419999994337559,0.994000017642975,0
2385,2005,0.7,16.2,0.5,1,9.9,67.4,30.7,36.7,0.9,10.3,0.6,26.5,11.2,15.3,1.20500004291534,1.18900001049042,1.16199994087219,1.27400004863739,0.0230000000447035,1.01800000667572,0.0230000000447035,1.01699995994568,0
2385,2006,0.6,13.6,0.5,0.9,8.6,56.2,24.6,31.6,0.5,8.5,0.5,25.8,10.7,15.1,1.22300004959106,1.21700000762939,1.18799996376038,1.34899997711182,0,1.01800000667572,0,1.01800000667572,0
2385,2007,0.5,12,0.4,0.7,7.6,44.1,20.4,23.5,0.6,8.2,0.3,24.9,10,14.9,1.2389999628067,1.24300003051758,1.2059999704361,1.42200005054474,-0.13400000333786,0.889999985694885,-0.13400000333786,0.889999985694885,0
2385,2008,0.5,11.4,0.4,0.7,7.4,36.3,17.5,18.6,0.4,6.6,0.3,24,9.4,14.6,1.26199996471405,1.27699995040894,1.22500002384186,1.55799996852875,-0.0879999995231628,0.814999997615814,-0.0879999995231628,0.814000010490417,0
2385,2009,0.4,8.5,0.3,0.5,5.5,27.7,12.8,13.6,0.2,3.9,0.2,22.9,8.7,14.2,1.27699995040894,1.28999996185303,1.2059999704361,1.52900004386902,-0.0230000000447035,0.796000003814697,-0.0230000000447035,0.796000003814697,0
2385,2010,0.3,7.5,0.3,0.5,4.9,24.4,11.1,13.3,0.3,3.2,0.2,21.8,7.9,13.9,1.27999997138977,1.40499997138977,1.19500005245209,1.63699996471405,0.0370000004768372,0.825999975204468,0.0370000004768372,0.825999975204468,0
2385,2011,0.3,7.6,0.3,0.4,5,24.6,11.4,13.3,0.3,3.5,0.2,20.7,7.1,13.6,1.30200004577637,1.81900000572205,1.21399998664856,1.71700000762939,0.10700000077486,0.919000029563904,0.10700000077486,0.919000029563904,0
2385,2012,0.3,7.7,0.3,0.4,5,22.7,10.2,12.5,0.4,3.5,0.2,19,6.8,12.2,1.32299995422363,1.82599997520447,1.21899998188019,1.74899995326996,-0.0240000002086163,0.897000014781952,-0.0240000002086163,0.897000014781952,0
2385,2013,0.3,7.6,0.2,0.4,4.9,22,10.2,11.8,0.6,3.4,0.2,18,6.1,11.9,1.35300004482269,1.84500002861023,1.22399997711182,1.65100002288818,-0.0240000002086163,0.875999987125397,-0.0240000002086163,0.875,0
2385,2014,0.3,7.4,0.2,0.4,4.7,21.4,9.9,11.7,0.4,3.5,0.2,17.4,5.7,11.6,1.36800003051758,1.8639999628067,1.24100005626678,1.68799996376038,0.00499999988824129,0.879999995231628,0.00499999988824129,0.879000008106232,0
2385,2015,0.3,7.7,0.2,0.4,5.1,21.7,10.1,11.9,0.3,3.9,0.2,16.6,5.3,11.3,1.37199997901917,1.87300002574921,1.2389999628067,1.62000000476837,0.0020000000949949,0.880999982357025,0.0020000000949949,0.880999982357025,0
2385,2016,0.3,7.7,0.2,0.4,5.2,21.6,9.7,12,0.4,3.8,0.2,15.7,4.8,11,1.37999999523163,1.87600004673004,1.21399998664856,1.58399999141693,0.0260000005364418,0.903999984264374,0.0260000005364418,0.903999984264374,0
2385,2017,0.3,8.7,0.2,0.4,5.9,22.3,9.7,12.5,0.3,3.9,0.2,,,,1.39900004863739,1.89900004863739,,1.74000000953674,,,,,0
2385,2018,0.3,8.7,0.2,0.4,5.9,22.2,9.6,12.7,,3.9,0.2,,,,1.41999995708466,1.94099998474121,,1.77799999713898,,,,,0
2386,1958,4.6,16.2,4,7.5,12.4,65.7,38.4,27.8,0.3,7.7,0.2,22.1,5.8,16.3,0.51800000667572,0.435000002384186,0.282000005245209,0.282999992370605,,0.660000026226044,,0.66100001335144,0
2386,1959,4.6,16.1,4.1,8.6,12,75,40.3,31.3,0.2,6.5,0.2,23.2,6.1,17.1,0.518999993801117,0.441000014543533,0.284999996423721,0.277999997138977,0.0869999974966049,0.721000015735626,0.0869999974966049,0.721000015735626,0
2386,1960,3.7,12,3.2,6.2,8.4,62.1,35.4,24.6,0.8,6,0.2,22.1,6,16.1,0.501999974250793,0.444000005722046,0.289000004529953,0.287999987602234,-0.0199999995529652,0.707000017166138,-0.0199999995529652,0.707000017166138,0
2386,1961,3.8,12.2,3.3,6.3,8.8,63.8,38.5,24.2,0.8,5.2,0.3,24.2,7.5,16.7,0.497000008821487,0.433999985456467,0.289000004529953,0.27700001001358,-0.0469999983906746,0.674000024795532,-0.0480000004172325,0.674000024795532,0
2386,1962,4,12.9,3.4,6.6,9.2,64.4,35,27.9,0.7,5.3,0.3,26.3,8.7,17.6,0.503000020980835,0.441000014543533,0.291999995708466,0.282999992370605,0.0260000005364418,0.690999984741211,0.025000000372529,0.690999984741211,0
2386,1963,3.4,12.8,3,5.8,10.5,56.4,33.4,23.4,0.3,5.5,0.2,27.4,9.3,18.1,0.5,0.439000010490417,0.29899999499321,0.282999992370605,-0.0710000023245811,0.643999993801117,-0.0700000002980232,0.643999993801117,0
2386,1964,3.4,14.4,3.1,5.7,10.9,62.4,33.8,27,1.2,5.9,0.2,28.9,9.3,19.6,0.495999991893768,0.446999996900558,0.303999990224838,0.280000001192093,0.119000002741814,0.725000023841858,0.119000002741814,0.726000010967255,0
2386,1965,3.8,17.2,3.4,6.6,14,77.2,45.7,32.8,0.4,8.3,0.3,30.9,10.3,20.6,0.510999977588654,0.45100000500679,0.310999989509583,0.275999993085861,-0.0370000004768372,0.699000000953674,-0.0370000004768372,0.699000000953674,0
2386,1966,4.3,20.7,3.8,7,16.5,84,46.8,37.9,0.5,9.1,0.3,31.1,10.5,20.6,0.551999986171722,0.448000013828278,0.321000009775162,0.279000014066696,-0.0329999998211861,0.675999999046326,-0.0329999998211861,0.676999986171722,0
2386,1967,5.1,23.9,4.6,8.3,18.7,98.8,55.1,43.4,0.5,8.8,0.4,31.1,10.7,20.4,0.546000003814697,0.449000000953674,0.333999991416931,0.266000002622604,0.0509999990463257,0.712000012397766,0.0509999990463257,0.712000012397766,0
2386,1968,6.2,31.4,5.7,10.5,24.4,121.5,70.7,53.9,0.5,15.2,0.4,31.6,11,20.6,0.544000029563904,0.465999990701675,0.34799998998642,0.263000011444092,0.0399999991059303,0.74099999666214,0.0410000011324883,0.741999983787537,0
2386,1969,7.1,34.9,6.3,11.7,26.2,132.4,69.8,60.3,1,14.7,0.5,31.2,10.9,20.3,0.563000023365021,0.476999998092651,0.363999992609024,0.263999998569489,0.0240000002086163,0.75900000333786,0.0230000000447035,0.75900000333786,0
2386,1970,8.4,40.3,7.3,14.1,31.3,139.6,71.4,68.5,0.8,17.5,0.5,32.6,11.8,20.8,0.579999983310699,0.479999989271164,0.384999990463257,0.273999989032745,-0.0549999997019768,0.718999981880188,-0.0540000014007092,0.718999981880188,0
2386,1971,8.1,43,7.1,13.9,33.1,154,82.1,73,1.1,21.4,0.6,33,12.2,20.8,0.592000007629395,0.488000005483627,0.40599998831749,0.28999999165535,0.0199999995529652,0.734000027179718,0.0199999995529652,0.734000027179718,0
2386,1972,7,40.8,6.3,11.6,30.7,172.1,93,82.1,2.5,20.8,0.6,34.6,13.2,21.4,0.643999993801117,0.50900000333786,0.421999990940094,0.305999994277954,0.0299999993294477,0.755999982357025,0.0299999993294477,0.755999982357025,0
2386,1973,6.9,41.2,6,11.1,29.6,176.5,101.6,74.9,1.5,21,0.6,39.6,16,23.6,0.709999978542328,0.542999982833862,0.437000006437302,0.32600000500679,-0.122000001370907,0.670000016689301,-0.122000001370907,0.670000016689301,0
2386,1974,11.1,61,10.1,17.1,49.4,238.3,135.1,107.4,3.1,34.2,1,39.9,16.4,23.5,0.745999991893768,0.601000010967255,0.481000006198883,0.421000003814697,0.0579999983310699,0.708999991416931,0.0570000000298023,0.708999991416931,0
2386,1975,10.1,73.8,8.9,16.3,58.5,280.9,162.1,119.2,2.1,32.6,1.7,44.7,19,25.7,0.771000027656555,0.606000006198883,0.544000029563904,0.477999985218048,0.0140000004321337,0.718999981880188,0.0130000002682209,0.718999981880188,0
2386,1976,9.7,69.5,8.5,15.5,53.8,259.8,140.7,116.9,2.8,30.2,1.4,48.3,19.7,28.6,0.804000020027161,0.646000027656555,0.572000026702881,0.479000002145767,-0.00800000037997961,0.712999999523163,-0.00800000037997961,0.712999999523163,0
2386,1977,6.7,54.7,5.9,10.4,41.1,214.1,122.2,94.8,1.6,32.3,1.2,49.2,20.5,28.7,0.97299998998642,0.686999976634979,0.616999983787537,0.58899998664856,-0.170000001788139,0.601000010967255,-0.170000001788139,0.601999998092651,0
2386,1978,5.8,50.2,5.1,8.2,38.2,222.9,145.9,74.1,2.6,32.2,1.4,50,20.1,29.9,1.11000001430511,0.72299998998642,0.662999987602234,0.675999999046326,-0.119999997317791,0.532999992370605,-0.119999997317791,0.532999992370605,0
2386,1979,7,56.3,6.3,10.4,44.3,210.4,120.6,93.4,1.1,34,1.3,49.3,19.6,29.7,1.4650000333786,0.772000014781952,0.72299998998642,0.795000016689301,-0.221000000834465,0.426999986171722,-0.221000000834465,0.426999986171722,0
2386,1980,8,63.5,7.2,11.8,48.6,215.3,119.1,100.8,0.7,40.7,1.4,48.4,18.8,29.6,1.24800002574921,0.841000020503998,0.792999982833862,0.912999987602234,0.204999998211861,0.524999976158142,0.204999998211861,0.524999976158142,0
2386,1981,7.5,64.1,6.8,11.4,49.6,203.4,105,103.4,2.2,43,1.6,46.7,17.7,29,1.26199996471405,0.913999974727631,0.864000022411346,0.967999994754791,0.0670000016689301,0.560999989509583,0.0670000016689301,0.560999989509583,0
2386,1982,4.3,48.9,3.6,6.4,36.4,221.3,122.9,95.7,0.9,40.2,1.1,46.8,17.2,29.6,1.47099995613098,0.933000028133392,0.904999971389771,1.01699995994568,-0.0240000002086163,0.547999978065491,-0.025000000372529,0.547999978065491,0
2386,1983,3.5,47.4,3,5.4,35.1,212.8,118.3,91.8,0.4,39.7,0.9,44.4,15.5,28.9,1.48099994659424,0.944000005722046,0.920000016689301,1.03600001335144,0.0410000011324883,0.569999992847443,0.0410000011324883,0.569999992847443,0
2386,1984,2.9,39,2.4,4.2,28.1,194.4,113.6,84.9,1.1,39.8,1.2,42.4,14.5,27.9,0.893999993801117,0.970000028610229,0.930000007152557,1.06700003147125,0.501999974250793,0.941999971866608,0.501999974250793,0.941999971866608,0
2386,1985,2,31,1.5,2.8,22.1,164.3,107.5,58.3,0.8,38.1,1,40.5,13.2,27.3,0.908999979496002,0.973999977111816,0.935000002384186,1.07700002193451,-0.0829999968409538,0.866999983787537,-0.0829999968409538,0.866999983787537,0
2386,1986,1.7,29.8,1.3,2.3,19.6,161.4,102.6,56,0.4,35.8,1,38.7,12.1,26.6,0.938000023365021,0.975000023841858,0.967999994754791,1.02600002288818,0.0270000007003546,0.890999972820282,0.0270000007003546,0.890999972820282,0
2386,1987,2.1,33.8,1.7,2.9,22.4,201.8,110.3,92.1,0.9,30.9,0.7,37,11.2,25.8,1,1,1,1,0.115000002086163,1,0.115000002086163,1,0
2386,1988,2.3,35.9,1.8,3.2,23.4,220.5,123.1,97.1,0.5,32.8,1,35.7,10.6,25.1,1.07400000095367,1.04200005531311,1.02799999713898,0.986000001430511,-0.034000001847744,0.967000007629395,-0.034000001847744,0.967000007629395,0
2386,1989,2,30.4,1.6,2.9,20.1,163,90.9,72.8,0.8,28.1,0.9,34,9.7,24.3,1.11199998855591,1.06400001049042,1.04299998283386,1.03299999237061,-0.118000000715256,0.859000027179718,-0.118000000715256,0.859000027179718,0
2386,1990,2.2,32.8,1.8,3.2,21.8,166.6,91.4,73,0.4,29,1,32.6,9.1,23.5,1.14699995517731,1.0900000333786,1.05799996852875,1.07799994945526,-0.00100000004749745,0.857999980449677,-0.00100000004749745,0.857999980449677,0
2386,1991,2.1,31.2,1.8,3.2,20.7,158.6,87.5,70.7,0.3,29.4,1,31,8.3,22.7,1.15100002288818,1.10099995136261,1.07000005245209,1.10599994659424,0.00899999961256981,0.86599999666214,0.00899999961256981,0.86599999666214,0
2386,1992,2.5,45.9,2,3.7,28.6,209.2,123.8,92.2,1.3,42.4,1.2,29.3,7.5,21.8,1.13800001144409,1.1139999628067,1.06400001049042,1.11199998855591,0.0520000010728836,0.912000000476837,0.0520000010728836,0.91100001335144,0
2386,1993,2.6,48.7,2.1,4,30.2,224.1,138.2,86.7,1.6,41.4,1.2,28.7,7.7,21,1.13199996948242,1.12399995326996,1.05599999427795,1.13300001621246,0.00600000005215406,0.916999995708466,0.00600000005215406,0.916999995708466,0
2386,1994,2.3,41.2,2,3.5,27.4,237.3,119.7,115.5,0.1,29.3,1.4,28.4,8.3,20.1,1.09399998188019,1.12699997425079,1.05900001525879,1.11500000953674,0.229000002145767,1.15299999713898,0.229000002145767,1.15299999713898,0
2386,1995,1.9,29.7,1.6,2.7,18.9,205.6,116.3,89.5,0.6,25.7,0.8,26.5,7.3,19.2,1.07599997520447,1.15100002288818,1.05200004577637,1.10199999809265,-0.0520000010728836,1.09399998188019,-0.0520000010728836,1.09399998188019,0
2386,1996,1.8,25.6,1.5,2.5,15.9,189.9,116.2,75.5,0.2,23.3,0.5,25.3,7,18.3,1.0789999961853,1.16400003433228,1.01600003242493,1.26499998569489,-0.0560000017285347,1.0349999666214,-0.0560000017285347,1.0349999666214,0
2386,1997,1.5,32.2,1.2,2.2,19.1,127.1,67.4,60.2,1.7,19.4,0.8,20.5,8,12.5,1.08000004291534,1.16700005531311,0.999000012874603,1.2150000333786,-0.0260000005364418,1.00800001621246,-0.0260000005364418,1.00899994373322,0
2386,1998,1.2,29,1,1.9,16.8,113,59.9,53.3,0.7,18.4,0.7,20.9,8.6,12.4,1.08899998664856,1.15900003910065,0.98199999332428,1.18700003623962,-0.00600000005215406,1.00199997425079,-0.00600000005215406,1.00199997425079,0
2386,1999,2,41.1,1.6,2.9,22.8,134.3,70.2,64.7,0.8,24.3,0.8,20.5,8.3,12.3,1.09099996089935,1.13800001144409,0.971000015735626,1.04900002479553,-0.0710000023245811,0.934000015258789,-0.0710000023245811,0.934000015258789,0
2386,2000,2,43.4,1.7,3.1,25.3,159.7,89.6,71.5,2.9,25.3,1.1,20.3,8.2,12.1,1.09500002861023,1.13699996471405,0.967000007629395,1.03900003433228,0.0640000030398369,0.995000004768372,0.063000001013279,0.995000004768372,0
2386,2001,2.1,43,1.8,3.1,26.7,165.7,93.4,75.6,1.7,25.4,1,22,10.2,11.9,1.09200000762939,1.125,0.958000004291534,1.11099994182587,-0.00400000018998981,0.99099999666214,-0.00400000018998981,0.991999983787537,0
2386,2002,1.6,35.3,1.3,2.3,20.9,100.6,56.4,42.8,1.4,26.8,0.7,22.5,10.9,11.6,1.08500003814697,1.11300003528595,0.948000013828278,0.86599999666214,-0.163000002503395,0.842000007629395,-0.163000002503395,0.842999994754791,0
2386,2003,1.4,32.2,1,1.9,19.2,88.1,43.8,41.7,1.6,23.9,0.6,22.5,11.1,11.5,1.0809999704361,1.1139999628067,0.949999988079071,0.947000026702881,0.00400000018998981,0.846000015735626,0.00400000018998981,0.846000015735626,0
2386,2004,1,26.4,0.7,1.5,14.9,79.5,42.7,36.4,0.9,22.7,0.6,22.7,11.3,11.4,1.08200001716614,1.12999999523163,0.972000002861023,0.699999988079071,0.00700000021606684,0.851999998092651,0.00600000005215406,0.851000010967255,0
2386,2005,0.9,24,0.7,1.2,13.5,71.3,37.7,32.1,1.6,19.5,0.6,22.2,11,11.3,1.08500003814697,1.15600001811981,0.99099999666214,0.760999977588654,0.0710000023245811,0.915000021457672,0.0710000023245811,0.912999987602234,0
2386,2006,0.9,25,0.6,1.2,13.7,73.6,38.8,35.1,0.6,23.5,0.9,22.7,11.6,11.1,1.13900005817413,1.18599998950958,1.00399994850159,0.754999995231628,-0.0799999982118607,0.843999981880188,-0.0820000022649765,0.841000020503998,0
2386,2007,0.5,15.4,0.4,0.7,8.4,50.9,26.6,24.3,0.6,10.6,0.3,21.8,10.8,11,1.25399994850159,1.2150000333786,1.02499997615814,0.802999973297119,-0.0410000011324883,0.810000002384186,-0.0379999987781048,0.810000002384186,0
2386,2008,0.7,18.4,0.4,0.9,10.8,61.2,32,29.9,0.8,15.8,0.4,20.9,10.1,10.8,1.33399999141693,1.24399995803833,1.04299998283386,0.903999984264374,-0.0570000000298023,0.764999985694885,-0.0570000000298023,0.763999998569489,0
2386,2009,0.5,15.1,0.4,0.7,9,44.3,20.9,22.4,0.5,11.2,0.3,20.3,9.7,10.6,1.35000002384186,1.25999999046326,1.02699995040894,0.930000007152557,-0.0209999997168779,0.749000012874603,-0.0209999997168779,0.749000012874603,0
2386,2010,0.5,15.1,0.4,0.7,8.7,47.5,21.2,26.5,0.4,12.2,0.3,19.4,9,10.3,1.40600001811981,1.36600005626678,1.02400004863739,0.990000009536743,0.0670000016689301,0.800999999046326,0.0670000016689301,0.800999999046326,0
2386,2011,0.5,15.8,0.4,0.8,9.5,50,21.5,29.3,0.7,13.7,0.3,18.5,8.3,10.1,1.44000005722046,1.76800000667572,1.03299999237061,1.02699995040894,0.219999998807907,0.999000012874603,0.218999996781349,0.996999979019165,0
2386,2012,0.6,17.1,0.4,0.9,10.2,55.8,22.7,33.1,0.6,14.4,0.4,10.9,6.3,4.6,1.32000005245209,1.78600001335144,1.04900002479553,1.45000004768372,0.216999992728233,1.24100005626678,0.217999994754791,1.24000000953674,0
2386,2013,0.6,17,0.4,0.9,10.2,56.3,23.7,32.7,1,14.8,0.4,10.6,6.1,4.5,1.33700001239777,1.80599999427795,1.04900002479553,1.46899998188019,-0.0109999999403954,1.22800004482269,-0.0109999999403954,1.22699999809265,0
2386,2014,0.5,16.5,0.4,0.8,9.6,58,24.3,34.6,0.7,15.6,0.3,10.7,6.3,4.4,1.37100005149841,1.82500004768372,1.057000041008,1.46399998664856,0.096000000834465,1.35099995136261,0.096000000834465,1.35000002384186,0
2386,2015,0.5,16.8,0.4,0.8,10.2,58.9,24.7,34.5,0.8,15.9,0.3,10.3,6,4.3,1.39499998092651,1.83500003814697,1.05900001525879,1.49100005626678,-0.0769999995827675,1.25,-0.0769999995827675,1.25,0
2386,2016,0.5,16.3,0.4,0.7,9.6,57.6,23.6,32.9,1.1,14.1,0.3,10.1,5.9,4.3,1.41700005531311,1.84200000762939,1.03600001335144,1.49100005626678,0.00499999988824129,1.25600004196167,0.00499999988824129,1.25600004196167,0
2386,2017,0.5,17.2,0.4,0.7,10.5,59.7,23.4,36,0.4,14.2,0.3,,,,1.43400001525879,1.86199998855591,,1.66600000858307,,,,,0
2386,2018,0.5,17.8,0.4,0.7,9.9,65.8,24.8,41.1,,15,0.3,,,,1.45099997520447,1.90100002288818,,1.70700001716614,,,,,0
2387,1958,10.2,31.8,8.5,15.5,22.5,99.1,46.2,53.7,0.8,12.2,0.5,61.1,23.5,37.6,0.342999994754791,0.435000002384186,0.282000005245209,0.268999993801117,,0.78600001335144,,0.787000000476837,0
